Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Fiji,FJI,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,46.3576158940397,46.3834672789897,46.4124111182935,46.4285714285714,46.2857142857143,46.2031107044831,45.9958932238193,45.8429561200924,45.7846952010376,45.7308248914617,45.5429497568882,45.4379562043796,45.2479338842975,45.0704225352113,44.973544973545,44.7761194029851,44.5578231292517,44.7470817120622,44.3946188340807,44.3298969072165,43.7869822485207,43.2432432432432,43.0769230769231,42.4778761061947,41.8367346938776,41.1764705882353,41.0958904109589,40.3225806451613,40.3846153846154,39.5348837209302,37.1428571428572,35.7142857142857,34.7826086956522,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,26.4110756123536,26.3519077683228,26.2858766695084,26.2333825701625,26.2022194821208,26.1290322580645,26.0677966101695,26.0293591120659,25.938566552901,25.8467741935484,25.7745266781411,25.7024412713035,25.6549678695007,25.5702917771883,25.4566210045662,25.4153846153846,25.3324468085106,25.2699784017279,25.1366120218579,25.0424448217317,25.0231696014829,24.9746192893401,24.804469273743,24.8148148148148,24.7252747252747,24.5398773006135,24.3986254295533,24.3346007604563,24.2236024844721,24.0909090909091,23.989898989899,23.7960339943343,23.7012987012987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,33.7682347970874,33.6143078525519,33.4651923376421,33.311201291803,33.1579119228509,32.9978003327415,32.846840954856,32.6790594985803,32.5383211678832,32.4358281715269,32.3491321805793,32.2512989824637,32.1508885959409,32.0469514663134,31.9428193127232,31.8381230155203,31.7288216370785,31.6469593074528,31.5866446179875,31.5556417136852,31.5319749319159,31.5181692975951,31.5028168299244,31.5066243293551,31.5660060661386,31.6793832835727,31.7459255045012,31.6734951150331,31.5947751005498,31.5119716517551,31.4259344716198,31.340538576813,31.2493829598183,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,1000,1000,1000,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1500,1500,1600,1700,1800,1600,1500,1300,1100,1000,1000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,71.1973062228842,70.8631306038673,70.4794017204859,70.1253979598467,69.8699903298592,69.6258786829904,69.3945853762524,69.2069326608681,69.0679154887023,68.9571224915013,68.8711440233756,69.0670956923704,69.4397166382998,69.8286757477882,70.206249700914,70.6225490196078,71.061488998292,71.4724322092933,71.7752167477268,71.9083887289071,71.9374121925016,71.9240297274979,71.8678510948038,71.7937417364478,71.7097671893029,71.6206151783719,71.5147170447837,71.3827001926592,71.1943379534061,70.9290491421925,70.5925789182204,70.142237222758,69.6017769316199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,200,200,200,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,61.7017705798439,61.3836372057771,61.0386870860229,60.6246302087736,60.1696352841391,59.7184785864031,59.3257841988806,58.9897298012077,58.6776118063966,58.3750057347341,58.0524874917398,57.7039422326308,57.5147273551181,57.4673304293715,57.4154240820908,57.3611340945447,57.297081167533,57.2178164689047,57.1303859824157,57.0414201183432,56.9545808828739,56.7809010396612,56.6153846153846,56.4312122981125,56.2392771359945,56.0215202096841,55.7612456747405,55.4526981259878,55.0711474417197,54.6822742474916,54.2617046818728,53.7511032656664,53.2894736842105,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,32.2457728030483,32.2040208488459,32.1502860114405,32.1018062397373,32.0179242555652,31.9116293341516,31.7839607201309,31.6408995080815,31.4888762122076,31.3253012048193,31.3075506445672,31.3212435233161,31.2963512310887,31.2630117973629,31.1725846407927,31.0920121334681,30.9859154929578,30.9243697478992,30.8924485125858,30.7073954983923,30.607476635514,30.4195804195804,29.6296296296296,29.5081967213115,28.2051282051282,29.1666666666667,26.6666666666667,27.7777777777778,27.2727272727273,28.5714285714286,25,50,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,20.0202853029708,19.93786972471,19.6009113048943,19.2753141718122,19.0415192789066,18.8040467300976,18.6189201249442,18.3652035810802,18.0830551972661,17.8588706890594,17.6640179006856,17.5243621215503,17.3888255416192,17.265102554645,17.3888360132913,17.5389511602287,17.7186480057532,17.9173972335866,18.0865706596545,18.2024267023619,18.2603790613718,18.2581568268712,18.2405927647828,18.2343378767038,18.223962089214,18.2604529848562,18.3834919229918,18.5085096596136,18.5328638497653,18.1857389304198,17.804753240846,17.4077253218884,17.0554448482007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,4600,5100,5900,6200,6200,6100,5800,5900,5800,5600,5700,5800,6000,6000,6000,6300,6600,6800,7100,7400,7700,8100,8500,8900,9400,9700,10000,10000,11000,11000,10000,9500,8500,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,68.9008676165529,68.5800324870468,68.151444159683,67.6484960713964,67.0555484511947,66.3887107119949,65.7657811042176,65.246760455878,64.8923242143342,64.6613564458714,64.5030448259942,64.4231559290383,64.485396937279,64.6389463205452,64.7786606567436,64.9001188278235,64.9806502597398,65.0169843001617,65.0069668793398,64.9534513902827,64.8630971961532,64.7510027455897,64.6224430668117,64.4670605816388,64.2676146735461,64.0464326210016,63.8003398080544,63.4772364295995,63.0878457479809,62.6607673192315,62.2578844543678,61.7676645910062,61.1564605052636,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,16.4461027225558,16.4401019541206,16.4142678347935,16.3845068616134,16.3448321005433,16.3037670317927,16.2700041034058,16.2360581674432,16.2162162162162,16.1970734744707,16.1887295765255,16.1864330232138,16.1812617237634,16.1769489320178,16.150178784267,16.1134343962363,16.0439247005134,15.9615682628235,15.8610271903323,15.7885272433016,15.7337949605693,15.6673511293634,15.6215861918287,15.5823107200741,15.5311355311355,15.4911515773275,15.4384077461001,15.3976790263232,15.3481481481481,15.3194066000605,15.282181357007,15.2716091561326,15.2645603349829,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,500,500,500,500,500,500,500,500,500,200,500,500,500,500,500,500,500,1000,1000,1000,1000,1000,1000,1000,1100,1200,1300,1300,1300,1300,1200,1100,1000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,37.9124072617867,38.2482056999512,38.6177565124934,38.9038537513917,39.1658189216684,39.3418018083977,39.4048626181631,39.3388063013091,39.1186817256064,38.8985786915055,38.7238151834794,38.536621712242,38.4546237686805,38.4481978585432,38.4832317073171,38.6292834890966,38.9203124398784,39.1946564885496,39.5371738060069,40.006043208944,40.1142900109027,39.7958802198213,39.4483378930405,39.0799344986481,38.7012987012987,38.3541847309963,38.0092304961392,37.6741457691744,37.3821931477991,37.1864847303444,37.0930510228449,37.2066577070195,37.5789917146468,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,1800,2100,2200,2500,2600,2600,2700,2800,2900,2800,2800,2900,2900,3000,3200,3200,3100,3200,3200,3100,3200,3300,3300,3300,3300,3300,3300,3200,3100,2900,2500,2200,1900,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,65.4683411826269,65.057848614016,64.5849944008959,64.0595428737808,63.5628842307977,63.2443047176669,62.8098695995531,62.2796663519043,61.7760812199102,61.2902225484014,60.8536430027174,60.6660390164868,60.6633352596571,60.6801587115254,60.7005118005191,60.7048711317667,60.684693943092,60.5773147114083,60.3332355059897,60.1126193520307,59.9443418918163,59.764514819326,59.0796387035834,58.678397834246,58.3672202897131,58.0794025434178,57.430460083994,57.1362557499632,56.7809239940388,56.3482973433528,55.8529549875897,55.2629449838188,54.5642943792964,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,500,500,500,500,500,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1300,1500,1600,1700,1600,1400,1100,1000,1000,500,500,200,200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,66.2877608221738,65.9726316442734,65.5652227570036,64.9379446275138,64.090518300172,63.3193650016823,62.7444997101096,62.2018460413684,61.668998236117,61.1370386084005,60.6688091195731,60.4523208803234,60.4607170099161,60.4933737336639,60.5383099285538,60.5736992425183,60.5952492723688,60.5893127842345,60.5761527862339,60.5590574568496,60.5443590276335,60.5318117401358,60.5320485965647,60.5299380591879,60.4872107186358,60.4058893752487,60.3393886652888,60.183908045977,59.8717665266416,59.5084087968952,59.0094339622641,58.3732057416268,57.6576576576577,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,50.1513186338089,50.0721821210439,49.9658392165794,49.818224463469,49.1343775762572,49.7774386366527,49.518479958355,49.2879009716491,49.0589198036007,48.8885782189291,48.7625899280576,48.9190398091546,49.1535857186827,49.4708146247595,49.9072356215213,50.467794170565,51.1962653180315,52.1739130434783,53.4531693472091,55.2456839309429,57.751586582049,60.9941318605454,63.8272583201268,66.219342896807,68.0525164113786,69.1607026675342,69.7602474864656,70.046511627907,69.8924731182796,68.8102893890675,66.6666666666667,60.9243697478992,54.2857142857143,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,1700,1700,1900,2200,2300,2400,2500,2500,2500,2500,2500,2500,2400,2400,2400,2400,2500,2600,2700,2700,2900,3000,3100,3100,3200,3200,3400,3600,3700,4000,4400,4700,4900,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,58.5172512959672,58.2695298932331,58.0216364184691,57.7365058172802,57.3433444416241,56.9017175169853,56.4467233703466,55.9840883977901,55.5383780851641,55.1127236470393,54.7164311037135,54.3686818064664,54.0671102111657,53.827640201821,53.5761337353983,53.3166286570028,53.0495428616082,52.7711333417263,52.4795796513016,52.1618953603159,51.8058575857123,51.412713507187,50.9758877050811,50.4956813258914,49.9709284123335,49.3991008901546,48.7774300325598,48.0917431192661,47.332736102598,46.626302671089,45.8640732122173,45.0168764823937,44.0660021690854,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,500,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,40.7666435321125,41.6524792509044,42.6095228029382,43.4191253400293,44.1319660244458,44.726192305722,45.1401492236338,45.4612984697668,45.5772766863447,45.5514671195396,45.5000229473588,45.4581904040629,45.4164687594456,45.3096901007904,45.1472191930207,45.0919167870107,45.0655910735826,45.1789427602058,45.4002051427157,45.570578319056,45.8257774195715,46.1941133864489,46.5807633188344,47.0004974299453,47.4234221887206,47.8757934218119,48.2821538103187,48.641013568463,48.898231371412,49.0734001455686,49.1674437191954,49.1580310880829,49.0575496290355,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,18.2748856458288,17.9505468378507,17.9207920792079,17.9069767441861,17.9027438196142,17.9318246920653,17.9510426110607,17.9380785189914,17.8922399186716,17.7865612648221,17.6515440335494,17.4745417515275,17.4714661984197,17.4242424242424,17.469262295082,17.4930362116992,17.451690821256,17.5449871465296,17.5846051758461,17.5485599464166,17.526455026455,17.4582798459564,17.3645320197044,17.2796263864565,17.2167216721672,17.1384457025219,17.0009551098376,16.821602478973,16.6389351081531,16.4813343923749,16.2745854222908,16.1007249141549,15.916955017301,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,27.7173913043478,28.2485875706215,28.8235294117647,29.1411042944785,29.7734627831715,30.3448275862069,30.8550185873606,31.6205533596838,31.6666666666667,31.5789473684211,31.6279069767442,31.7073170731707,31.2820512820513,31.1827956989247,30,29.4117647058824,29.2993630573248,29.5774647887324,29.6875,29.6610169491525,29.3577981651376,29,28.5714285714286,28.0487804878049,27.027027027027,26.4705882352941,26.1538461538462,24.1935483870968,23.728813559322,23.6363636363636,23.0769230769231,22.4489795918367,22.2222222222222,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,45.2619301600164,45.0568300088811,44.7632663499876,44.4795470830679,44.1665742368591,43.7400771535874,43.2529205181556,42.7757961552733,42.3277382764445,41.9286502263084,41.5553764467796,41.2241288590389,40.8802531721511,40.5898490236119,40.3593589873532,40.1766583346845,40.0116244993991,39.8440519933416,39.6462552200147,39.4161469633937,39.1734872476029,38.9037228553872,38.5951980565336,38.2304942167356,37.7326005098692,37.0290617413473,36.1957648959981,35.2344380209734,34.1659665107053,33.0726962521126,32.1713253558575,31.4729498834669,30.7943771808002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,12000,13000,13000,14000,15000,16000,17000,19000,20000,22000,24000,25000,26000,26000,26000,27000,28000,27000,25000,24000,22000,18000,11000,7300,5300,4000,2900,1900,1100,1000,500,200,200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,36.9967460024094,37.0516100539857,36.9881759730169,36.8131557098649,36.5343538793632,36.1643504257675,35.7102365679762,35.1344539108618,34.445909334002,33.6923900099772,32.8932066403175,32.050907894015,31.1231567589786,30.0722053505047,28.8848626244074,27.5287488324376,26.0460945456062,24.5127664320915,22.8908554572271,21.1432102205611,19.5024686669199,18.6943753222588,18.7455764888275,18.2960997743671,17.1303022786066,15.8090706934892,14.7518749002713,14.1093011035208,13.7875659554944,13.6741479634248,13.7254901960784,13.8297872340426,14.1141141141141,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,1000,500,500,500,500,500,500,500,1000,1000,1000,1000,1000,1300,1500,1900,2200,2400,2600,2500,2300,1800,1400,1000,1000,1000,500,500,200,200,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,33.8524626899117,32.8848454748629,31.8666996247275,30.8018100354428,29.6721275231589,28.4613032844165,27.1886334857167,25.8856615177972,24.6132381304116,23.4163530071274,22.333670925522,21.3554549259865,20.4989255348968,19.8085158105354,19.3030204982775,19.0517410977769,19.1451843143841,19.6841276457783,20.7569689414635,22.5385792628491,25.0909527045936,28.4201371124527,32.293089319858,36.428900138058,40.4297602782263,43.905746736735,46.7509920634921,48.8077496274218,51.4197212183789,56.864064602961,62.88,68.3187560738581,73.1736526946108,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
